Código Promo;Propietario;Provincia;Localidad;Calle;Número;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPúblico;PrecioAlquiler;
"00328116";"SAREB";"Baleares";"Palma";"DESP.30 CAMI DELS REIS SOLAR 3 3º";"0003";"7011";"63989";"2001##00328116";"Oficina";"184400";"0";
"00300018";"SAREB";"Castellón";"Castellón";"Río Júcar";"13";"12006";"48160";"2001##00300018";"Piso";"0";"375";
"00335138";"SAREB";"Granada";"Motril";"García Pizarro";"1";"18600";"63997";"2001##00335138";"Piso";"149100";"0";
"00333553";"SAREB";"Málaga";"Fuengirola";"Menorca";"2";"29640";"63994";"2001##00333553";"Local";"885300";"0";
"00334538";"SAREB";"Baleares";"Capdepera";"TRITON";"6";"7580";"62506";"2001##00334538";"Local";"223600";"0";
"00327911";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS";"167";"7689";"64908";"2001##00327911";"Piso";"135300";"0";
"00335737";"SAREB";"Murcia";"Bullas";"HUERTO CEBALLOS";"0010";"30180";"64912";"2001##00335737";"Nave";"607100";"0";
"00328849";"SAREB";"Asturias";"Boal";"CERCO DEL RIO DE VEIGA, MIÑAGON";"?";"33720";"62509";"2001##00328849";"Casa";"98400";"0";
"00333274";"SAREB";"Valencia";"L'Alter";"NOU";"29";"46220";"64904";"2001##00333274";"Local";"421200";"0";
"00331328";"SAREB";"Girona";"Salt";"Doctor Ferran";"17";"17190";"64891";"2001##00331328";"Piso";"80900";"0";
"00318801";"SAREB";"Madrid";"Madrid";"CAMINO VIEJO DE LEGANES";"182";"28025";"51360";"2001##00318801";"Piso";"115000";"0";
"00317135";"SAREB";"Girona";"Lloret";"FERRERS";"1";"17310";"57002";"2001##00317135";"Trastero";"18400";"0";
"00319917";"SAREB";"Girona";"Girona";"OLOT";"90";"17006";"52560";"2001##00319917";"Piso";"79800";"0";
"00331401";"SAREB";"Almería";"Huércal";"MEDIODIA";"14";"4600";"94802";"2001##00331401";"Piso";"67100";"0";
"00335376";"SAREB";"Baleares";"Sa";"SENYOR RAFAEL";"8";"7420";"62417";"2001##00335376";"Piso";"107900";"0";
"00316855";"SAREB";"Barcelona";"Vallirana";"SANT MATEU";"22";"8759";"94321";"2001##00316855";"Local";"108500";"0";
"00321132";"SAREB";"Barcelona";"Cubelles";"RAFAEL CASANOVAS";"34";"8880";"90601";"2001##00321132";"Piso";"177400";"0";
"00329013";"SAREB";"Girona";"Figueres";"SANT JORDI";"32";"17249";"71465";"2001##00329013";"Piso";"118500";"0";
"00329695";"SAREB";"Murcia";"Murcia";"ORFEO, CALLE MERCEDES, CALLE SAN JOSE Y CALLE DE NUEVA APERT";"S/N";"30158";"99665";"2001##00329695";"Piso";"78700";"0";
"00321307";"SAREB";"Barcelona";"Terrassa";"COLOM";"350";"8223";"74913";"2001##00321307";"Piso";"87100";"0";
"00316771";"SAREB";"Barcelona";"Sant";"SANT JOAN BOSCO";"14";"8830";"84484";"2001##00316771";"Local";"91700";"0";
"00334738";"SAREB";"Lleida";"Tarrega";"SANT PELEGRI";"8";"25300";"61269";"2001##00334738";"Piso";"89600";"0";
"00316322";"SAREB";"Barcelona";"Sabadell";"CARTAGO";"28";"8208";"87690";"2001##00316322";"Casa";"159900";"0";
"00316808";"SAREB";"Barcelona";"Viladecans";"ALZINA";"7";"8840";"88996";"2001##00316808";"Local";"0";"876";
"00327781";"SAREB";"Granada";"Cenes";"Río Genil";"19";"18190";"85873";"2001##00327781";"Local";"597600";"0";
"00327827";"SAREB";"Castellón";"Oropesa";"CENTRAL";"44";"12594";"61285";"2001##00327827";"Piso";"90200";"0";
"00328653";"SAREB";"Almería";"Huércal";"MEDIODIA";"14";"4600";"94805";"2001##00328653";"Piso";"71200";"0";
"00316969";"SAREB";"Girona";"Girona";"AGUDES";"38";"17006";"52273";"2001##00316969";"Garaje";"17400";"0";
"00331984";"SAREB";"Lleida";"Betren";"Dos PP2 Betren (antiga adreça Habitatge";"4179";"25530";"63932";"2001##00331984";"Chalet";"392200";"0";
"00330480";"SAREB";"Baleares";"Santandria";"SA PERDIU";"2";"7769";"63933";"2001##00330480";"Piso";"125800";"0";
"00331238";"SAREB";"Baleares";"Palma";"DELS REIS";"S/N";"7011";"63959";"2001##00331238";"Oficina";"143700";"0";
"00316921";"SAREB";"Barcelona";"Rubi";"LUXEMBURGO";"12";"8191";"82243";"2001##00316921";"Nave";"125300";"0";
"00331200";"SAREB";"Madrid";"Madrid";"MARQUES DE ZAFRA";"26";"28028";"62385";"2001##00331200";"Oficina";"328500";"0";
"00320029";"SAREB";"Barcelona";"Barcelona";"CANTERA";"2";"8042";"54671";"2001##00320029";"Piso";"108400";"0";
"00328441";"SAREB";"Murcia";"Cartagena";"Río Segura (PLAYA HONDA)";"0087";"30385";"65036";"2001##00328441";"Piso";"99400";"0";
"00322356";"SAREB";"Alicante";"Benidorm";"VIENA";"6";"3500";"85661";"2001##00322356";"Piso";"74100";"0";
"00322079";"SAREB";"Barcelona";"Terrassa";"SANT VALENTI";"52";"8221";"52967";"2001##00322079";"Piso";"146300";"0";
"00327852";"SAREB";"Cádiz";"La";"Alcaidesa";"8";"11300";"62407";"2001##00327852";"Casa";"193700";"0";
"00327727";"SAREB";"Baleares";"Palma";"ANTONI RIBES";"28";"7006";"62406";"2001##00327727";"Local";"151300";"0";
"00300378";"SAREB";"Córdoba";"Cordoba";"GUTIÉRREZ RIOS";"18";"14002";"48040";"2001##00300378";"Chalet";"492300";"0";
"00316807";"SAREB";"Barcelona";"Viladecans";"ALZINA";"5";"8840";"88995";"2001##00316807";"Local";"154500";"0";
"00331191";"SAREB";"Tarragona";"Deltebre";"Rafael Alberti";"5";"43580";"65024";"2001##00331191";"Piso";"89700";"0";
"00330336";"SAREB";"Barcelona";"Les";"MANUEL MANYA";"1";"8228";"65023";"2001##00330336";"Piso";"128900";"0";
"00316778";"SAREB";"Tarragona";"Reus";"MURALLA";"20";"43203";"51686";"2001##00316778";"Local";"0";"792";
"00328768";"SAREB";"Barcelona";"Gelida";"virgen de la Estrella";"471";"8790";"61295";"2001##00328768";"Casa";"158600";"0";
"00316809";"SAREB";"Barcelona";"Viladecans";"ALZINA";"9";"8840";"88994";"2001##00316809";"Local";"0";"1521";
"00316586";"SAREB";"Barcelona";"Torello";"ROCAPREVERA";"10";"8570";"50532";"2001##00316586";"Casa";"670300";"0";
"00331739";"SAREB";"Baleares";"Santandria";"ES PERDIU";"6";"7769";"61303";"2001##00331739";"Piso";"123500";"0";
"00335650";"SAREB";"Baleares";"Palma";"PLAÇA PORTA DE SANTA CATALINA";"4";"7012";"61308";"2001##00335650";"Local";"115400";"0";
"00332526";"SAREB";"Barcelona";"Santa";"Banús Baja";"36";"8923";"71308";"2001##00332526";"Piso";"145800";"0";
"00333030";"SAREB";"Barcelona";"Manresa";"NOU DE VALLDAURA";"32";"8295";"72297";"2001##00333030";"Piso";"110600";"0";
"00336108";"SAREB";"Barcelona";"Terrassa";"PRUDENCIA";"2-4";"8222";"105564";"2001##00336108";"Piso";"79200";"0";
"00334206";"SAREB";"Albacete";"Villarrobledo";"Don Pedro";"43";"2600";"63886";"2001##00334206";"Local";"178700";"0";
"00333037";"SAREB";"Barcelona";"Rubi";"SANT CUGAT";"48";"8191";"109888";"2001##00333037";"Piso";"140400";"0";
"00321405";"SAREB";"Madrid";"Madrid";"JUAN SALAS";"17";"28026";"89131";"2001##00321405";"Piso";"75400";"0";
"00332528";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS ED 1 ESC IZQ";"0167";"7689";"63891";"2001##00332528";"Piso";"137200";"0";
"00332229";"SAREB";"Albacete";"Chinchilla";"CARACAS, 20";"1";"2520";"63894";"2001##00332229";"Nave";"68000";"0";
"00331204";"SAREB";"Baleares";"Palma";"DESP.23 CAMI DELS REIS SOLAR 3 3º";"0003";"7011";"63910";"2001##00331204";"Oficina";"146800";"0";
"00333317";"SAREB";"Barcelona";"Sallent";"San Bernat, núm. 25 (abans 15)";"0025";"8650";"62434";"2001##00333317";"Piso";"111100";"0";
"00317251";"SAREB";"Barcelona";"Terrassa";"MANRESA";"269";"8226";"54108";"2001##00317251";"Piso";"107600";"0";
"00332862";"SAREB";"Baleares";"Villafranca";"MESTRAL";"10";"7250";"64989";"2001##00332862";"Piso";"255700";"0";
"00316790";"SAREB";"Barcelona";"Barcelona";"LA CORUNYA";"13";"8026";"53905";"2001##00316790";"Local";"405400";"0";
"00329471";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS";"167";"7689";"62441";"2001##00329471";"Piso";"137400";"0";
"00330544";"SAREB";"Toledo";"Yuncos";"RUISEÑOR-";"6";"45210";"62439";"2001##00330544";"Chalet";"136700";"0";
"00332449";"SAREB";"Guadalajara";"Galapagos";"Antonia de Blas de Quer";"22";"19174";"65010";"2001##00332449";"Chalet";"147000";"0";
"00333029";"SAREB";"Baleares";"Santa";"SON LLAÜT";"37";"7320";"61165";"2001##00333029";"Garaje";"615500";"0";
"00337214";"SAREB";"Zaragoza";"Zaragoza";"Boggiero 55, 1ºA exterior";"?";"50003";"107946";"2001##00337214";"Piso";"52500";"0";
"00340653";"SAREB";"La";"Lardero";"CL RIO SEGURA";"8";"26140";"111412";"2001##00340653";"Oficina";"34100";"0";
"00340652";"SAREB";"La";"Lardero";"CL RIO SEGURA";"8";"26140";"111411";"2001##00340652";"Oficina";"31800";"0";
"00331944";"SAREB";"Baleares";"Manacor";"NOU";"11";"7500";"62356";"2001##00331944";"Piso";"90200";"0";
"00327665";"SAREB";"Barcelona";"Olivella";"DE CEL";"0026";"8818";"62347";"2001##00327665";"Piso";"185600";"0";
"00332215";"SAREB";"Alicante";"Pilar";"MAYOR";"0032";"3190";"62345";"2001##00332215";"Piso";"82500";"0";
"00335254";"SAREB";"Baleares";"Sa";"GENERAL CABRINETTI";"27";"7420";"62336";"2001##00335254";"Piso";"130200";"0";
"00327723";"SAREB";"Barcelona";"El";"Font";"11";"8733";"65151";"2001##00327723";"Casa";"246900";"0";
"00328943";"SAREB";"Madrid";"Madrid";"Santa María de la Cabeza";"132";"28019";"63880";"2001##00328943";"Local";"136000";"0";
"00334193";"SAREB";"Baleares";"Lloseta";"SOR MIQUELA RIPOLL";"0002";"7360";"97534";"2001##00334193";"Piso";"134300";"0";
"00335861";"SAREB";"Barcelona";"Sant";"ANTONI GAUDI";"17-19";"8458";"63884";"2001##00335861";"Piso";"304500";"0";
"00330944";"SAREB";"Barcelona";"Cardedeu";"DE DOS RIUS";"190";"8440";"63861";"2001##00330944";"Duplex";"185000";"0";
"00336137";"SAREB";"Baleares";"Villafranca";"MESTRAL";"3";"7250";"61170";"2001##00336137";"Chalet";"221800";"0";
"00320596";"SAREB";"Barcelona";"Barcelona";"ALCANTARA";"6";"8042";"55298";"2001##00320596";"Piso";"94000";"0";
"00316954";"SAREB";"Barcelona";"Vic";"TORRE DE LES PINYES";"9";"8500";"89825";"2001##00316954";"Garaje";"13600";"0";
"00328030";"SAREB";"Murcia";"Torre";"Petirrojo (El Jimenado)";"34";"30700";"63856";"2001##00328030";"Chalet";"85400";"0";
"00321015";"SAREB";"Tarragona";"Montroig/Mont";"PLANA ESPANYOL";"42";"43300";"55318";"2001##00321015";"Casa";"71400";"0";
"00332388";"SAREB";"Murcia";"Murcia";"ORFEO, CALLE MERCEDES, CALLE SAN JOSE Y CALLE DE NUEVA APERT";"S/N";"30158";"99673";"2001##00332388";"Piso";"44000";"0";
"00328772";"SAREB";"Tarragona";"El";"Pompeu Fabra";"11";"43760";"61177";"2001##00328772";"Casa";"206500";"0";
"00333663";"SAREB";"Baleares";"Santa";"CAMP D AVALL";"0004";"7458";"84770";"2001##00333663";"Chalet";"311600";"0";
"00331979";"SAREB";"Murcia";"Murcia";"ORFEO, CALLE MERCEDES, CALLE SAN JOSE Y CALLE DE NUEVA APERT";"S/N";"30158";"99381";"2001##00331979";"Piso";"94400";"0";
"00332243";"SAREB";"Murcia";"Murcia";"ORFEO, CALLE MERCEDES, CALLE SAN JOSE Y CALLE DE NUEVA APERT";"S/N";"30158";"99676";"2001##00332243";"Piso";"44800";"0";
"00333155";"SAREB";"Murcia";"Murcia";"ORFEO, CALLE MERCEDES, CALLE SAN JOSE Y CALLE DE NUEVA APERT";"S/N";"30158";"99668";"2001##00333155";"Piso";"80700";"0";
"00335735";"SAREB";"Murcia";"Murcia";"ORFEO, CALLE MERCEDES, CALLE SAN JOSE Y CALLE DE NUEVA APERT";"S/N";"30158";"99382";"2001##00335735";"Piso";"62100";"0";
"00339416";"SAREB";"Barcelona";"Terrassa";"CL WAGNER";"43";"8222";"111456";"2001##00339416";"Garaje";"15100";"0";
"00331058";"SAREB";"Murcia";"Murcia";"ORFEO, CALLE MERCEDES, CALLE SAN JOSE Y CALLE DE NUEVA APERT";"S/N";"30158";"108492";"2001##00331058";"Piso";"42800";"0";
"00316904";"SAREB";"Barcelona";"Masquefa";"PEDROSA 2-";"7";"8783";"88510";"2001##00316904";"Nave";"210000";"0";
"00327836";"SAREB";"Lleida";"Tremp";"MONTLLOBAR";"?";"25620";"78624";"2001##00327836";"Garaje";"4800";"0";
"00328125";"SAREB";"Baleares";"Binisalem";"Guillem Marti";"16";"7350";"62368";"2001##00328125";"Local";"123500";"0";
"00316966";"SAREB";"Barcelona";"Vic";"CANIGO";"11";"8500";"90164";"2001##00316966";"Garaje";"12700";"0";
"00329610";"SAREB";"Lleida";"Tremp";"DEL GENERAL CASSOLA";"3";"25620";"78627";"2001##00329610";"Oficina";"30900";"0";
"00330354";"SAREB";"Baleares";"Porto";"MESTRAL";"3";"7680";"63844";"2001##00330354";"Local";"500200";"0";
"00329235";"SAREB";"Baleares";"Binisalem";"GARRIGA";"16";"7350";"65091";"2001##00329235";"Piso";"398000";"0";
"00333562";"SAREB";"Murcia";"Torre";"Mirlo";"25";"30708";"65089";"2001##00333562";"Piso";"102800";"0";
"00334946";"SAREB";"Baleares";"Sa";"MARQUES DE LA ROMANA";"21";"7420";"63839";"2001##00334946";"Local";"138700";"0";
"00330811";"SAREB";"Murcia";"Torre";"Mero";"24";"30700";"65079";"2001##00330811";"Piso";"97300";"0";
"00317083";"SAREB";"Barcelona";"Cardedeu";"MALLORCA";"37";"8400";"74867";"2001##00317083";"Garaje";"8500";"0";
"00316737";"SAREB";"Barcelona";"Vallirana";"PAISOS CATALANS";"40";"8759";"72169";"2001##00316737";"Casa";"224500";"0";
"00328033";"SAREB";"Alicante";"Alicante/Alacant";"Doctor Sapena";"61";"3013";"61078";"2001##00328033";"Local";"0";"966";
"00331544";"SAREB";"Murcia";"Molina";"Faro";"1";"30500";"61083";"2001##00331544";"Piso";"87700";"0";
"00335231";"SAREB";"Murcia";"Molina";"DE LA ERMITA";"2";"30500";"62293";"2001##00335231";"Piso";"87300";"0";
"00328518";"SAREB";"Granada";"Ventas";"CÓRDOBA N-432, KM. 411";"S/N";"18260";"65250";"2001##00328518";"Local";"147600";"0";
"00329520";"SAREB";"Baleares";"Palma";"PERE JOAN LLOBET";"11";"7006";"62258";"2001##00329520";"Piso";"240800";"0";
"00329340";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS";"167";"7689";"63801";"2001##00329340";"Piso";"146300";"0";
"00334736";"SAREB";"Barcelona";"Terrassa";"PINETONS";"7";"8225";"65209";"2001##00334736";"Piso";"135700";"0";
"00335708";"SAREB";"Madrid";"Fuenlabrada";"MALAGA";"4";"28945";"63810";"2001##00335708";"Piso";"126100";"0";
"00333497";"SAREB";"Tarragona";"Llorenc";"ABAT ESCARRE";"22";"43712";"63804";"2001##00333497";"Piso";"152600";"0";
"00335398";"SAREB";"Murcia";"Archena";"EUROPA";"2";"30600";"61066";"2001##00335398";"Piso";"90500";"0";
"00340654";"SAREB";"La";"Lardero";"CL RIO SEGURA";"8";"26140";"111413";"2001##00340654";"Oficina";"32900";"0";
"00333799";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS ED 2";"0167";"7689";"62307";"2001##00333799";"Piso";"158800";"0";
"00329125";"SAREB";"Granada";"Maracena";"ALGIBE ALTO";"11";"18200";"62311";"2001##00329125";"Local";"471300";"0";
"00332400";"SAREB";"Barcelona";"Igualada";"Doctor Coca";"22";"8700";"62314";"2001##00332400";"Piso";"102500";"0";
"00331049";"SAREB";"Baleares";"Palma";"ANTONI RIBAS";"28";"7006";"65198";"2001##00331049";"Local";"169100";"0";
"00333684";"SAREB";"Baleares";"Alcudia";"OLIMP";"2";"7400";"65207";"2001##00333684";"Piso";"93600";"0";
"00331884";"SAREB";"Barcelona";"Badalona";"FEDERICO GARCÍA LORCA";"12";"8914";"62302";"2001##00331884";"Local";"122700";"0";
"00300376";"SAREB";"Burgos";"Cardeñajimeno";"LA ACACIA";"19";"9193";"48225";"2001##00300376";"Piso";"197900";"0";
"00332878";"SAREB";"Baleares";"Palma";"DESP.26 CAMI DELS REIS SOLAR 3 3º";"0003";"7011";"63755";"2001##00332878";"Oficina";"190000";"0";
"00330345";"SAREB";"Barcelona";"Sant";"SARAGOSSA";"30";"8930";"63759";"2001##00330345";"Piso";"145800";"0";
"00316774";"SAREB";"Girona";"Sant";"CONCEPCION - MERCE";"14";"17220";"56279";"2001##00316774";"Local";"600300";"0";
"00327427";"SAREB";"Granada";"Las";"REAL MALAGA";"137";"18110";"117498";"2001##00327427";"Local";"265800";"0";
"00316990";"SAREB";"Barcelona";"Sant";"ROGER DE FLOR";"60";"8812";"94356";"2001##00316990";"Garaje";"15100";"0";
"00317000";"SAREB";"Murcia";"Torre";"MUSEO";"15";"30700";"86045";"2001##00317000";"Garaje";"9100";"0";
"00316898";"SAREB";"Pontevedra";"Tomiño";"CAMPO DEL CASTILLO";"0";"36750";"92622";"2001##00316898";"Nave";"424900";"0";
"00316826";"SAREB";"Vizcaya";"Berriz";"ITURRIZA";"6";"48240";"72455";"2001##00316826";"Local";"117300";"0";
"00316733";"SAREB";"Tarragona";"La";"PRIORAT";"11";"43717";"106473";"2001##00316733";"Casa";"287100";"0";
"00330488";"SAREB";"Tarragona";"La";"Rossinyol, 13, urbanització";"0013";"43717";"62237";"2001##00330488";"Casa";"136800";"0";
"00320106";"SAREB";"Barcelona";"Santa";"VERDI";"46";"8922";"103748";"2001##00320106";"Piso";"93900";"0";
"00331587";"SAREB";"Barcelona";"Vilafranca";"JOAN XXIII";"0014";"8720";"62204";"2001##00331587";"Piso";"105700";"0";
"00329702";"SAREB";"Castellón";"Castellón";"SERRADAL";"0004";"12100";"65262";"2001##00329702";"Piso";"73200";"0";
"00328810";"SAREB";"Lleida";"La";"Roques";"0014";"25471";"65266";"2001##00328810";"Casa";"66800";"0";
"00332250";"SAREB";"Murcia";"Fuente";"BAHAMAS";"6";"30320";"65252";"2001##00332250";"Casa";"88500";"0";
"00328892";"SAREB";"Tarragona";"Camarles";"Industrial Venta Nova";"76";"43894";"65253";"2001##00328892";"Nave";"162800";"0";
"00332293";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS";"167";"7689";"62241";"2001##00332293";"Piso";"150300";"0";
"00333421";"SAREB";"Baleares";"Palma";"PATRONATO OBRERO";"30";"7006";"65273";"2001##00333421";"Local";"353900";"0";
"00330654";"SAREB";"Castellón";"Burriana";"SANTA BERTA";"3";"12530";"65274";"2001##00330654";"Local";"120700";"0";
"00331674";"SAREB";"Almería";"El";"SANTA ELENA";"10";"4712";"62256";"2001##00331674";"Piso";"76400";"0";
"00335772";"SAREB";"Valencia";"Paterna";"CARDENAL BENLLOCH";"6";"46980";"62248";"2001##00335772";"Piso";"176900";"0";
"00319909";"SAREB";"Barcelona";"Montcada";"CONCA";"7";"8100";"106601";"2001##00319909";"Piso";"77500";"0";
"00300338";"SAREB";"Toledo";"Nambroca";"GRECO";"S/N";"45190";"60505";"2001##00300338";"Piso";"139600";"0";
"00316601";"SAREB";"Guadalajara";"Illana";"JUNTA DE COMPENSACION";"424";"19119";"56786";"2001##00316601";"Casa";"91900";"0";
"00320680";"SAREB";"Barcelona";"Argentona";"BADALONA";"5";"8310";"50385";"2001##00320680";"Piso";"109900";"0";
"00320754";"SAREB";"Barcelona";"Piera";"PAU CLARIS";"17";"8784";"52075";"2001##00320754";"Piso";"100400";"0";
"00320806";"SAREB";"Barcelona";"Sabadell";"GORINA I PUJOL";"127";"8203";"53105";"2001##00320806";"Piso";"111700";"0";
"00320717";"SAREB";"Barcelona";"Rubi";"SANT SALVADOR";"16";"8191";"55651";"2001##00320717";"Piso";"87100";"0";
"00318797";"SAREB";"Barcelona";"Santa";"PIRINEUS";"106";"8923";"52341";"2001##00318797";"Piso";"100300";"0";
"00320532";"SAREB";"Barcelona";"Martorell";"MONTSERRAT";"96";"8760";"54206";"2001##00320532";"Piso";"96900";"0";
"00318789";"SAREB";"Lleida";"Lleida";"VALLCALENT";"27";"25006";"56657";"2001##00318789";"Piso";"141200";"0";
"00320554";"SAREB";"Tarragona";"Montroig/Mont";"CADIZ";"67";"43300";"53445";"2001##00320554";"Apartamento";"98600";"0";
"00327611";"SAREB";"Girona";"Salt";"Torres i Bages";"10";"17190";"70451";"2001##00327611";"Piso";"75800";"0";
"00318192";"SAREB";"Barcelona";"L'Hospitalet";"VALLPARDA";"71";"8904";"56626";"2001##00318192";"Piso";"120700";"0";
"00320991";"SAREB";"Barcelona";"Cerdanyola";"TORRENTE";"59";"8290";"54642";"2001##00320991";"Piso";"100300";"0";
"00316213";"SAREB";"Girona";"Macanet";"SANT NICOLAS";"38";"17412";"55001";"2001##00316213";"Casa";"157100";"0";
"00332448";"SAREB";"Girona";"Arbucies";"Montseny";"12";"17401";"92618";"2001##00332448";"Piso";"297700";"0";
"00340007";"SAREB";"Málaga";"Estepona";"C/  FRASQUITO GIL";"83";"29680";"100550";"2001##00340007";"Local";"1998900";"0";
"00318784";"SAREB";"Málaga";"Mijas";"MONTE PARAISO";"1";"29649";"54427";"2001##00318784";"Piso";"96800";"0";
"00318806";"SAREB";"Girona";"Arbucies";"VICENÇ BOSCH";"3";"17401";"51115";"2001##00318806";"Piso";"70700";"0";
"00334734";"SAREB";"Málaga";"Torrox";"DE ALMERIA A ALMERIA";"42";"29793";"90004";"2001##00334734";"Local";"178000";"0";
"00318785";"SAREB";"Madrid";"Torrejon";"SEGOVIA";"4";"28850";"56912";"2001##00318785";"Piso";"84900";"0";
"00316968";"SAREB";"Barcelona";"Manresa";"LLUIS MILLET";"6";"8243";"98007";"2001##00316968";"Garaje";"169900";"0";
"00318760";"SAREB";"Lleida";"Lleida";"TORRES DE SANUY";"19";"25006";"56248";"2001##00318760";"Piso";"73200";"0";
"00318860";"SAREB";"Barcelona";"Mataro";"MORATIN";"49";"8302";"52107";"2001##00318860";"Piso";"109900";"0";
"00307300";"SAREB";"Lleida";"Bellcaire";"ONZE DE SETEMBRE";"45";"25337";"52464";"2001##00307300";"Casa";"109100";"0";
"00316250";"SAREB";"Barcelona";"Sant";"CANIGO";"4";"8459";"51038";"2001##00316250";"Casa";"307200";"0";
"00328516";"SAREB";"Granada";"Lachar";"REAL";"S/N";"18327";"62553";"2001##00328516";"Local";"152500";"0";
"00321332";"SAREB";"Tarragona";"Sant";"SANT JOSEP";"110";"43540";"50693";"2001##00321332";"Piso";"76400";"0";
"00321388";"SAREB";"Barcelona";"Rubi";"DE SABADELL";"18";"8191";"53043";"2001##00321388";"Piso";"97600";"0";
"00333896";"SAREB";"Granada";"Lachar";"GRAN VÍA DE COLÓN";"26";"18327";"62521";"2001##00333896";"Garaje";"11100";"0";
"00320804";"SAREB";"Barcelona";"Sant";"TERRASSA";"1";"8192";"55328";"2001##00320804";"Piso";"103800";"0";
"00318655";"SAREB";"Barcelona";"Mollet";"RONDA ORIENT";"8";"8100";"56860";"2001##00318655";"Piso";"93800";"0";
"00318634";"SAREB";"Barcelona";"Vic";"PIUS XII";"2";"8500";"52167";"2001##00318634";"Piso";"80700";"0";
"00318663";"SAREB";"Barcelona";"Rubi";"VINT-I-CINC DE SETEMBRE,";"22";"8191";"56363";"2001##00318663";"Piso";"101800";"0";
"00320744";"SAREB";"Tarragona";"Reus";"PRIM";"38";"43202";"53647";"2001##00320744";"Piso";"72200";"0";
"00318715";"SAREB";"Barcelona";"Teia";"ANTONIO MACHADO";"34";"8329";"54087";"2001##00318715";"Piso";"122900";"0";
"00318527";"SAREB";"Barcelona";"Montmelo";"LLUIS COMPANYS";"4";"8160";"56767";"2001##00318527";"Piso";"100800";"0";
"00300385";"SAREB";"Córdoba";"Pedro";"DE LOS HERREROS";"42";"14630";"91662";"2001##00300385";"Nave";"250900";"0";
"00316274";"SAREB";"Barcelona";"Castellnou";"ROMANI";"376";"8251";"52258";"2001##00316274";"Casa";"278700";"0";
"00317078";"SAREB";"Valencia";"Gandia";"REPUBLICA ARGENTINA";"96";"46700";"71777";"2001##00317078";"Garaje";"10100";"0";
"00320794";"SAREB";"Tarragona";"Roda";"DOCTOR PUJOL";"4";"43883";"53298";"2001##00320794";"Piso";"94400";"0";
"00322566";"SAREB";"Valencia";"Gandia";"REPUBLICA ARGENTINA";"96";"46700";"76412";"2001##00322566";"Piso";"61700";"0";
"00318672";"SAREB";"Madrid";"Meco";"LUZ";"3";"28880";"55239";"2001##00318672";"Piso";"95100";"0";
"00320811";"SAREB";"Barcelona";"Molins";"VALENCIA";"66";"8750";"56566";"2001##00320811";"Piso";"115200";"0";
"00316493";"SAREB";"Barcelona";"Castellet";"CASTELLNOU";"1";"8729";"56134";"2001##00316493";"Casa";"128100";"0";
"00320708";"SAREB";"Castellón";"Peñiscola";"CERVERA";"146";"12598";"52858";"2001##00320708";"Chalet";"146000";"0";
"00317634";"SAREB";"Barcelona";"Sabadell";"JOANOT MARTORELL";"30";"8203";"51605";"2001##00317634";"Piso";"135400";"0";
"00320363";"SAREB";"Murcia";"Lorca";"MARTIN PIÑERO";"10";"30800";"51392";"2001##00320363";"Piso";"55000";"0";
"00320877";"SAREB";"Barcelona";"Sallent";"COS";"83";"8650";"56241";"2001##00320877";"Piso";"86100";"0";
"00316309";"SAREB";"Guadalajara";"Trijueque";"OLIVO";"607";"19192";"51319";"2001##00316309";"Casa";"70200";"0";
"00319237";"SAREB";"Barcelona";"Vallirana";"MAJOR";"164";"8759";"54411";"2001##00319237";"Piso";"118700";"0";
"00318520";"SAREB";"Murcia";"Lorca";"SANTA CLARA";"2";"30800";"50873";"2001##00318520";"Piso";"133600";"0";
"00320869";"SAREB";"Barcelona";"Santpedor";"JOAN MIRO FRANCESC MACIA";"1";"8251";"52140";"2001##00320869";"Piso";"128200";"0";
"00320919";"SAREB";"Tarragona";"Montroig/Mont";"RIUDOMS";"21";"43300";"50572";"2001##00320919";"Piso";"66500";"0";
"00329821";"SAREB";"Alicante";"Benejuzar";"DE AMORADÍ A ORIHUELA";"KM";"3390";"64624";"2001##00329821";"Piso";"57300";"0";
"00334806";"SAREB";"Murcia";"Alcantarilla";"MEDICO DON CASTULO SANABRIA";"2";"30820";"61871";"2001##00334806";"Garaje";"10500";"0";
"00320862";"SAREB";"Tarragona";"El";"SANT XAVIER";"40";"43700";"51231";"2001##00320862";"Piso";"74100";"0";
"00318604";"SAREB";"Barcelona";"Badalona";"CANELONES";"1";"8917";"50388";"2001##00318604";"Piso";"78800";"0";
"00334329";"SAREB";"Barcelona";"Mataro";"Vallverich, calle Rabassaires";"39";"8304";"79064";"2001##00334329";"Piso";"571200";"0";
"00318539";"SAREB";"Lleida";"Alpicat";"MOSSEN CINTO";"86";"25110";"51945";"2001##00318539";"Piso";"104900";"0";
"00320842";"SAREB";"Castellón";"Benicarlo";"JACINTO BENAVENTE";"12";"12580";"53704";"2001##00320842";"Piso";"90900";"0";
